,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,label,trace_id,device_id,cluster_id,span_name
10,-0.20672175899999998,0.358187684,9.68934974,0.131978287,0.685538254,-0.061400644000000004,1.118394479,-0.932538834,0.295823839,-0.420487348,-0.070410115,1.009398482,-0.9052872670000001,0.699698275,0.622631033,0.9630825409999999,-0.17946026199999998,-0.253823171,-0.251272832,0.21121925800000002,-0.493293969,0,10,10,10,a
11,-0.41835583299999995,0.2653202,8.756442538,-0.5429350629999999,0.33212984,-0.061400644000000004,2.31212742,-1.11201523,0.295823839,-0.420487348,-0.25764672899999996,1.7772128530000002,-1.190382786,1.8547276119999998,1.654650424,-0.488278885,-0.419922567,-0.50921552,-0.32024008600000003,0.445021593,-0.493293969,0,11,11,11,a
12,0.004912315,-0.919988437,1.878982065,-1.635871141,3.268171254,-0.061400644000000004,-0.278294946,-1.11201523,5.2757465130000005,-0.420487348,-0.547012405,1.8301655680000002,-1.439841365,1.579720627,1.9986568880000002,-0.488278885,-0.17946026199999998,-1.275392567,-1.3547489030000002,2.282039939,-0.493293969,0,12,12,12,a
13,0.004912315,-0.919988437,2.064623675,-1.05248575,2.569443003,-0.061400644000000004,-0.278294946,-1.11201523,3.538564185,-0.420487348,0.7296008740000001,1.989023714,-1.439841365,1.909729009,1.654650424,-0.488278885,-0.17946026199999998,-0.828455956,-0.734043613,1.179828932,-0.493293969,0,13,13,13,a
14,0.004912315,-0.919988437,2.155454861,-0.14972576,3.920269222,-0.061400644000000004,-0.278294946,-1.3513170909999999,6.318055909,-0.420487348,-0.32573277,1.989023714,-1.439841365,1.909729009,1.9986568880000002,-0.488278885,-0.780616025,-1.3392406540000001,-1.4926834119999999,1.513832267,-0.493293969,0,14,14,14,a
15,0.004912315,-0.919988437,1.66517266,-1.151467322,2.467691599,-0.061400644000000004,-0.278294946,-0.932538834,1.6855697019999998,-0.420487348,1.172160144,1.856641926,-1.439841365,1.634722024,2.3426633519999998,0.9630825409999999,-0.17946026199999998,-0.573063607,-0.458174595,0.478421927,-0.493293969,0,15,15,15,a
16,-1.2648921290000001,0.9780871090000001,1.9591230169999998,-1.3441784280000002,-0.412511671,-0.061400644000000004,-0.278294946,-0.9923643,2.264630478,-0.420487348,2.2955798290000002,1.380067489,-1.261656666,0.919703863,3.03067628,-0.488278885,-0.900847177,-0.573063607,-0.734043613,0.14441859099999999,-0.493293969,0,16,16,16,a
17,-1.2648921290000001,1.382280236,1.5878962419999998,-1.105158624,-0.190376829,-0.061400644000000004,-0.278294946,-0.9923643,2.033006167,-0.420487348,0.712579363,1.433020204,-1.332930546,0.919703863,1.654650424,0.9630825409999999,-0.419922567,-0.50921552,-0.665076358,0.14441859099999999,-0.493293969,0,17,17,17,a
18,-1.2648921290000001,0.612531831,2.096273874,0.9076891970000001,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.052189765,2.6120669430000003,-0.420487348,2.721117589,1.856641926,-1.404204425,1.6897234209999998,2.3426633519999998,-0.488278885,-0.6603848720000001,-0.573063607,-0.734043613,0.11101825800000001,-0.493293969,0,18,18,18,a
19,-1.7939773140000002,0.345395251,1.46678661,0.11428503300000001,0.129661903,-0.061400644000000004,-0.278294946,-1.291491626,2.264630478,-0.420487348,1.8019560280000002,1.4859729190000002,-1.368567485,0.97470526,1.654650424,-0.488278885,-1.02107833,-1.083848305,-1.285781648,0.010817257,-0.493293969,0,19,19,19,a
20,-1.899794351,0.23289533899999998,-0.203640486,-0.04131395,0.304343966,-0.061400644000000004,-0.278294946,-1.231666161,2.033006167,-0.420487348,1.3593967580000001,1.59187835,-1.368567485,1.194710848,1.310643961,-0.488278885,-1.141309482,-1.147696392,-1.3547489030000002,-0.05598341,-0.493293969,0,20,20,20,a
21,-1.7939773140000002,0.658450043,1.165014334,-0.325985188,-0.277814363,-0.061400644000000004,-0.278294946,-1.3513170909999999,2.4962547880000003,-0.420487348,1.938128111,1.69778378,-1.439841365,1.304713642,1.310643961,-0.488278885,-1.141309482,-1.020000218,-1.216814394,0.010817257,-0.493293969,0,21,21,21,a
22,-1.7939773140000002,1.383445341,0.948644541,0.134065813,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.052189765,0.99069677,-0.420487348,0.712579363,1.4594965619999998,-1.332930546,0.97470526,0.966637497,-0.488278885,-1.02107833,-0.828455956,-1.14784714,-0.222985078,-0.493293969,0,22,22,22,a
23,-1.899794351,1.188984403,1.009617088,0.69767046,-0.412511671,-0.061400644000000004,-0.278294946,-0.9923643,0.874884615,-0.420487348,0.678536342,0.638729475,-1.261656666,-0.620335254,0.966637497,0.9630825409999999,-1.02107833,-0.8923040440000001,-1.14784714,-0.256385411,-0.493293969,0,23,23,23,a
24,-1.899794351,0.614857337,0.7881030609999999,1.54840393,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.052189765,1.1065089259999998,-0.420487348,0.899815978,1.433020204,-1.297293606,0.97470526,0.622631033,-0.488278885,-1.02107833,-0.956152131,-1.216814394,-0.256385411,-0.493293969,0,24,24,24,a
25,-1.688160277,-0.536276988,0.5961526970000001,-0.043733623,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.274458716,0.18001168399999998,-0.358247062,0.865772957,0.506347687,-1.261656666,-0.8953422390000001,0.622631033,-0.488278885,-0.54015372,-0.573063607,-0.665076358,-0.389986746,1.140017528,0,25,25,25,a
26,-1.688160277,0.056327567,0.040558916,0.164589821,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.274458716,0.411635995,-0.358247062,0.542364259,1.803689211,-1.368567485,1.634722024,3.03067628,0.9630825409999999,-0.6603848720000001,-0.700759782,-0.803010867,-0.389986746,-0.493293969,0,26,26,26,a
27,-1.053258055,-0.919988437,0.17573699,-0.736797756,0.987522667,-0.061400644000000004,-0.278294946,-1.3513170909999999,3.4227520289999998,-0.420487348,1.189181654,2.015500072,-1.439841365,1.964730406,0.966637497,-0.488278885,-1.02107833,-1.275392567,-1.3547489030000002,0.11101825800000001,-0.493293969,0,27,27,27,a
28,-1.053258055,-0.919988437,0.22104394,-0.629426422,1.1870954040000001,-0.061400644000000004,-0.278294946,-1.4111425569999998,3.770188495,-0.420487348,1.274289206,2.015500072,-1.439841365,1.964730406,1.310643961,-0.488278885,-1.2014250579999999,-1.3392406540000001,-1.3547489030000002,0.077617924,-0.493293969,0,28,28,28,a
29,-1.053258055,-0.919988437,-0.104816041,1.096469055,0.33212984,-0.061400644000000004,-0.278294946,-1.6504444180000002,4.001812805,-0.420487348,2.363665871,1.883118284,-1.332930546,1.8547276119999998,3.03067628,-0.488278885,-0.54015372,-0.700759782,-0.734043613,0.14441859099999999,-0.493293969,0,29,29,29,a
30,-1.053258055,-0.355555742,-0.133051596,0.315800413,0.041921764,-0.061400644000000004,-0.278294946,-1.4709680219999999,4.117624961000001,-0.420487348,2.193450767,1.9625473569999998,-1.439841365,1.8547276119999998,2.3426633519999998,-0.488278885,-0.54015372,-0.573063607,-0.665076358,0.244619592,-0.493293969,0,30,30,30,a
31,-1.053258055,-0.160631553,-0.077018574,0.464666666,1.268552037,-0.061400644000000004,-0.278294946,-1.3513170909999999,6.433868063999999,-0.420487348,1.427482799,1.989023714,-1.439841365,1.909729009,0.966637497,-0.488278885,-0.419922567,-0.956152131,-0.871978122,1.814435269,-0.493293969,0,31,31,31,a
32,2.756155277,0.345395251,-0.203640486,0.989363138,-0.412511671,-0.061400644000000004,-0.278294946,-1.052189765,0.295823839,-0.420487348,1.138117123,1.221209343,-0.47764398799999996,1.799726215,0.966637497,-0.488278885,2.04481606,2.23625223,2.3005155840000002,-0.222985078,1.140017528,0,32,32,32,a
33,2.756155277,0.443169749,-0.203640486,1.192211445,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.932538834,-0.167424781,-0.420487348,0.780665405,-0.49975390299999994,1.838757105,1.799726215,-0.065381895,-0.488278885,2.04481606,2.4277964919999997,2.438450093,-0.389986746,-0.493293969,0,33,33,33,a
34,2.544521203,-0.919988437,-0.203640486,2.577858329,1.7639396369999998,-0.061400644000000004,-0.278294946,-0.09498232,3.075315564,-0.420487348,2.380687381,2.015500072,-1.439841365,1.964730406,0.966637497,0.9630825409999999,0.902620111,0.5762019620000001,1.059105003,1.7142342680000002,1.140017528,0,34,34,34,a
35,1.4863508330000001,-0.919988437,-0.203640486,0.513066142,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.334284181,-0.7464855570000001,1.9446435080000002,-0.46190485299999995,-1.479379135,2.052578745,0.094682907,-1.097401286,-0.488278885,1.082966839,1.4062270959999998,1.3349740209999998,-0.657189414,-0.493293969,0,35,35,35,a
36,1.697984907,-0.919988437,-0.203640486,0.176250872,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.21463325,-0.7464855570000001,1.384480937,-0.30871126,-1.42642642,1.874394045,-0.070321284,-1.097401286,-0.488278885,1.082966839,1.278530922,1.1970395120000001,-0.690589748,-0.493293969,0,36,36,36,a
37,1.2747167590000001,1.139179668,-0.203640486,0.642562385,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.693236973,-0.39904909200000005,-0.420487348,-0.342754281,0.69168219,-0.44200704799999996,0.754699672,0.278624569,-0.488278885,0.782388958,1.214682835,1.059105003,-0.423387079,1.140017528,0,37,37,37,a
38,1.4863508330000001,0.365225497,-0.203640486,0.141712308,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.334284181,-0.630673402,0.699837795,-0.512969385,-0.790993837,1.553661586,0.754699672,0.278624569,-0.488278885,1.082966839,1.342379009,1.266006767,-0.556988413,-0.493293969,0,38,38,38,a
39,1.4863508330000001,0.23817573399999997,-0.203640486,-0.034010619,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.334284181,-0.7464855570000001,0.8865586520000001,-0.512969385,-1.214615559,1.874394045,0.369689892,-0.7533948229999999,-0.488278885,1.082966839,1.278530922,1.1970395120000001,-0.657189414,-0.493293969,0,39,39,39,a
40,1.063082685,-0.919988437,-0.203640486,-0.47779316899999996,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.1718406959999998,-0.167424781,-0.420487348,0.57640728,-1.267568274,1.4111138269999999,-0.455331063,-1.44140775,-0.488278885,0.662157806,0.767746224,0.714268731,-0.62378908,-0.493293969,0,40,40,40,a
41,0.42818046299999996,-0.284647128,-0.203640486,0.121614001,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.231666161,0.064199529,-0.420487348,0.508321239,0.982922124,-0.5845548079999999,1.1397094509999999,2.3426633519999998,-0.488278885,0.241348772,0.44850578799999996,0.300465204,-0.62378908,-0.493293969,0,41,41,41,a
42,0.957265648,-0.595801455,-0.203640486,0.157664978,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.1718406959999998,0.064199529,-0.420487348,0.8827944670000001,0.771111263,-0.5845548079999999,0.699698275,1.9986568880000002,-0.488278885,0.361579924,0.64005005,0.5073669679999999,-0.556988413,1.140017528,0,42,42,42,a
43,1.909618981,-0.919988437,-0.203640486,-0.192654295,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.274458716,-0.7464855570000001,1.882403223,-0.42786183299999997,-1.479379135,1.874394045,-0.180324078,-1.097401286,-0.488278885,1.022851263,1.278530922,1.1970395120000001,-0.690589748,-0.493293969,0,43,43,43,a
44,0.639814537,-0.589444863,-0.203640486,-0.264343523,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.035156855,-0.514861247,0.824318366,0.627471811,0.665205833,-0.335096228,0.8647024659999999,1.654650424,2.414443968,1.563891449,1.470075183,1.541875785,-0.423387079,1.140017528,0,44,44,44,a
45,0.8514486109999999,0.9203743240000001,-0.203640486,-0.108624229,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.633411508,-0.28323693699999997,-0.420487348,0.355127645,-0.367372115,1.019107488,0.809701069,-0.7533948229999999,-0.488278885,1.203197992,1.278530922,1.266006767,-0.52358808,-0.493293969,0,45,45,45,a
46,0.8514486109999999,0.9203743240000001,-0.203640486,-0.108624229,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.633411508,-0.28323693699999997,-0.420487348,0.355127645,-0.367372115,1.019107488,0.809701069,-0.7533948229999999,-0.488278885,1.203197992,1.278530922,1.266006767,-0.52358808,-0.493293969,0,46,46,46,a
47,1.2747167590000001,-0.919988437,-0.203640486,0.109916926,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.084494076,-0.7464855570000001,-0.358247062,0.8147084259999999,-0.97632834,1.482387706,0.259687098,-0.065381895,-0.488278885,1.563891449,1.5977713580000001,1.6108430390000001,-0.52358808,1.140017528,0,47,47,47,a
48,1.2747167590000001,-0.607808385,-0.203640486,0.091237722,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.024668611,-0.7464855570000001,-0.296006777,0.55938577,-1.161662843,1.6962093459999998,0.20468570100000003,-0.409388359,-0.488278885,1.563891449,1.533923271,1.6108430390000001,-0.52358808,1.140017528,0,48,48,48,a
49,0.8514486109999999,1.601106695,-0.077523548,-0.589790754,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.443446868,0.18001168399999998,-0.420487348,1.3593967580000001,0.7975876209999999,-0.798376447,0.42469129,-1.44140775,-0.488278885,0.48181107700000003,0.8954423979999999,0.714268731,-0.222985078,1.140017528,0,49,49,49,a
50,0.8514486109999999,1.135831421,-0.089371931,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.503272333,0.064199529,-0.420487348,0.797686915,0.7975876209999999,-0.798376447,0.42469129,-0.7533948229999999,-0.488278885,0.602042229,0.8954423979999999,0.714268731,-0.289785745,1.140017528,0,50,50,50,a
51,0.8514486109999999,1.200479836,-0.115244057,-0.16945796,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.443446868,0.52744815,-0.420487348,1.614719414,0.903493051,-0.798376447,0.644696878,-0.7533948229999999,-0.488278885,0.48181107700000003,0.8954423979999999,0.714268731,-0.089383744,1.140017528,0,51,51,51,a
52,0.8514486109999999,0.582928902,-0.130545965,-0.42330214,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.682748729,0.064199529,-0.358247062,1.172160144,0.903493051,-0.798376447,0.644696878,-0.409388359,-0.488278885,1.203197992,1.08698666,1.128072258,-0.18958474399999997,1.140017528,0,52,52,52,a
53,1.380533796,0.882976578,-0.015738985,-1.01244949,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.513760577,-0.051612625999999995,-0.420487348,0.916837488,1.194732985,-1.190382786,0.644696878,-0.409388359,0.9630825409999999,0.722273382,1.08698666,0.9211704940000001,-0.289785745,1.140017528,0,53,53,53,a
54,1.380533796,-0.167411519,-0.14089480599999998,-1.115425403,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.633411508,0.295823839,-0.420487348,2.397708892,1.14178027,-1.190382786,0.534694084,0.622631033,0.9630825409999999,0.842504534,0.8954423979999999,0.9211704940000001,-0.323186078,1.140017528,0,54,54,54,a
55,1.380533796,0.315512426,0.0023779020000000003,0.072954003,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.5735860420000001,0.52744815,-0.420487348,2.2274937880000003,1.750736496,-1.2260197259999999,1.7447248180000001,0.278624569,-0.488278885,0.722273382,1.08698666,0.9901377490000001,-0.289785745,1.140017528,0,55,55,55,a
56,1.380533796,-0.919988437,-0.16172687,-0.940563884,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.633411508,0.295823839,-0.420487348,3.010483265,0.929969409,-1.190382786,0.094682907,0.278624569,0.9630825409999999,0.842504534,0.8954423979999999,0.9211704940000001,-0.356586412,1.140017528,0,56,56,56,a
57,1.380533796,-0.532157398,-0.041964500999999994,-0.563050437,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.274458716,-0.051612625999999995,-0.420487348,1.733869986,1.750736496,-1.2260197259999999,1.7447248180000001,1.654650424,0.9630825409999999,0.722273382,0.9592904859999999,0.85220324,-0.456787413,-0.493293969,0,57,57,57,a
58,1.380533796,-0.919988437,-0.051602877000000005,-0.795151065,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.21463325,-0.28323693699999997,-0.420487348,1.291310716,1.644831065,-1.0834719659999998,1.7447248180000001,1.310643961,0.9630825409999999,0.541926653,0.9592904859999999,0.85220324,-0.49018774600000004,-0.493293969,0,58,58,58,a
59,1.380533796,2.798626907,-0.026476215,-0.90112421,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.09498232,0.064199529,-0.420487348,-1.398087925,0.929969409,-0.9765611470000001,0.42469129,0.278624569,-0.488278885,1.203197992,1.470075183,1.47290853,-0.323186078,1.140017528,0,59,59,59,a
60,1.380533796,2.294407865,0.39191172700000004,-1.141888725,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.21463325,-0.39904909200000005,-0.420487348,0.542364259,1.353591131,-1.012198086,1.249712245,-0.065381895,-0.488278885,1.864469331,1.980859881,2.024646566,-0.323186078,1.140017528,0,60,60,60,a
61,1.380533796,2.678361206,0.34183295,-1.183426697,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.274458716,-0.39904909200000005,-0.420487348,-1.1938298,1.03587484,-0.620191748,1.194710848,-0.065381895,-0.488278885,1.744238178,1.917011794,1.955679311,-0.323186078,1.140017528,0,61,61,61,a
62,1.380533796,1.17327185,-0.203640486,-1.0568321729999999,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.21463325,0.411635995,-0.420487348,2.584945506,1.14178027,-1.439841365,0.149684304,-0.065381895,-0.488278885,1.082966839,1.150834747,1.1970395120000001,-0.156184411,1.140017528,0,62,62,62,a
63,0.745631574,-0.919988437,2.05348883,-1.635871141,0.056795732,-0.061400644000000004,-0.278294946,-0.39410964600000004,0.064199529,-0.420487348,0.865772957,1.59187835,-1.332930546,1.249712245,0.278624569,-0.488278885,-0.17946026199999998,0.193113439,0.093563441,-0.49018774600000004,-0.493293969,0,63,63,63,a
64,0.745631574,-0.919988437,-0.011544374,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,1.041701521,-0.862297713,1.2600003659999999,0.55938577,0.982922124,-0.620191748,1.084708054,-0.065381895,-0.488278885,0.722273382,0.8954423979999999,0.783235985,-0.62378908,1.140017528,0,64,64,64,a
65,1.697984907,-0.919988437,-0.203640486,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,0.80239966,-1.093922023,0.015194652,0.218955562,-1.3999500619999998,1.5892985259999999,-0.455331063,-1.097401286,-0.488278885,0.842504534,1.023138573,0.9901377490000001,-0.657189414,1.140017528,0,65,65,65,a
66,-0.735806944,1.559088459,-0.065846053,-1.064401306,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.530793487,0.52744815,-0.420487348,-0.240625218,0.58577676,0.37764257,1.799726215,1.310643961,0.9630825409999999,-0.17946026199999998,-0.126126997,-0.251272832,-0.52358808,-2.126605467,0,66,66,66,a
67,-0.735806944,0.303555968,-0.203640486,-1.07177511,0.364895285,-0.061400644000000004,-0.278294946,-1.1718406959999998,0.295823839,-0.047045634,0.57640728,0.506347687,-0.6558286870000001,0.03968151,-0.409388359,-0.488278885,-0.17946026199999998,-0.317671259,-0.32024008600000003,-0.356586412,-0.493293969,0,67,67,67,a
68,-0.735806944,0.345395251,-0.027806054,-1.05248575,-0.412511671,-0.061400644000000004,-0.278294946,-1.231666161,0.18001168399999998,-0.420487348,1.087052592,-0.49975390299999994,0.23509481,-0.675336651,0.622631033,2.414443968,-0.299691415,-0.189975084,-0.32024008600000003,-0.49018774600000004,-0.493293969,0,68,68,68,a
69,-0.735806944,1.058617521,0.060303780999999994,-1.088547919,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.231666161,0.18001168399999998,-0.420487348,1.5466333719999998,0.268060468,-0.798376447,-0.675336651,-0.065381895,-0.488278885,-0.239575838,-0.06227891,-0.251272832,-0.52358808,1.140017528,0,69,69,69,a
70,-0.735806944,-0.271614473,-0.149582669,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.932538834,-0.39904909200000005,-0.420487348,0.474278218,-1.188139201,0.9478336079999999,-1.005345033,-1.44140775,-0.488278885,-0.299691415,-0.189975084,-0.32024008600000003,-0.657189414,-0.493293969,0,70,70,70,a
71,-0.735806944,-0.119780065,0.12994413900000001,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.3513170909999999,0.52744815,-0.420487348,1.291310716,0.215107753,-0.798376447,-0.785339445,0.278624569,0.9630825409999999,-0.239575838,-0.189975084,-0.251272832,-0.49018774600000004,1.140017528,0,71,71,71,a
72,-0.735806944,0.13449798300000002,0.411780023,-0.7607930359999999,0.671835477,-0.061400644000000004,-0.278294946,-1.3513170909999999,1.569757546,-0.420487348,1.5296118619999999,1.433020204,-1.2260197259999999,1.084708054,0.278624569,0.9630825409999999,-0.6603848720000001,-0.636911695,-0.734043613,-0.156184411,-0.493293969,0,72,72,72,a
73,-0.735806944,-0.919988437,0.8461129559999999,-1.635871141,2.013771326,-0.061400644000000004,-0.278294946,-1.3513170909999999,2.843691254,-0.420487348,0.8317299359999999,1.883118284,-1.368567485,1.799726215,0.966637497,0.9630825409999999,-0.900847177,-1.020000218,-1.078879885,0.077617924,-0.493293969,0,73,73,73,a
74,-0.735806944,0.9565669859999999,-0.125412107,0.310731148,-0.080568668,-0.061400644000000004,-0.278294946,-1.3513170909999999,0.75907246,-0.420487348,0.661514832,0.8240639790000001,-0.620191748,0.754699672,1.310643961,-0.488278885,-0.600269296,-0.445367433,-0.596109104,-0.323186078,-0.493293969,0,74,74,74,a
75,-0.735806944,0.6069791999999999,0.916688167,0.476082619,0.886609555,-0.061400644000000004,-0.278294946,-1.4709680219999999,1.222321081,-0.420487348,-0.189560687,1.59187835,-0.9765611470000001,1.799726215,1.310643961,0.9630825409999999,-0.6603848720000001,-0.50921552,-0.665076358,-0.156184411,-0.493293969,0,75,75,75,a
76,-0.735806944,-0.919988437,-0.144419844,-1.635871141,-0.6835984740000001,-0.061400644000000004,-0.278294946,-1.1718406959999998,0.064199529,-0.420487348,1.88706358,-0.314419399,-0.37073316799999995,-1.225350621,-0.065381895,0.9630825409999999,-0.54015372,-0.50921552,-0.665076358,-0.49018774600000004,1.140017528,0,76,76,76,a
77,-0.735806944,0.791455503,1.0092303120000001,-1.044095253,1.516286873,-0.061400644000000004,-0.278294946,-1.291491626,0.874884615,-0.420487348,-0.6491414679999999,1.274162058,-0.44200704799999996,1.964730406,1.9986568880000002,-0.488278885,-0.299691415,-0.50921552,-0.596109104,-0.022583076,-0.493293969,0,77,77,77,a
78,-0.312538796,0.345395251,-0.133306714,-1.3441784280000002,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.633411508,0.295823839,-0.420487348,0.797686915,1.168256628,-0.44200704799999996,1.7447248180000001,1.9986568880000002,-0.488278885,0.061002043,0.193113439,0.024596186000000003,-0.49018774600000004,-0.493293969,0,78,78,78,a
79,-0.312538796,0.329760379,-0.13417574699999998,0.09266039300000001,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.5735860420000001,-0.167424781,-0.420487348,0.321084624,0.47987132899999996,0.37764257,1.579720627,0.622631033,-0.488278885,0.0008864669999999999,0.065417265,-0.113338323,-0.556988413,-0.493293969,0,79,79,79,a
80,-0.312538796,-0.919988437,-0.14163299,0.421420287,-0.6835984740000001,-0.061400644000000004,-0.278294946,-0.39410964600000004,-0.28323693699999997,-0.420487348,0.7296008740000001,-0.52623026,0.734011968,0.03968151,-0.065381895,0.9630825409999999,-0.17946026199999998,-0.06227891,-0.182305577,-0.62378908,-0.493293969,0,80,80,80,a
81,-0.312538796,0.904440438,-0.021107598999999998,1.3921768840000002,3.0685869130000003,-0.061400644000000004,-0.278294946,-1.3513170909999999,4.349249271000001,-0.420487348,-1.398087925,1.883118284,-1.439841365,1.6897234209999998,3.03067628,0.9630825409999999,0.181233195,-0.700759782,-0.5271418489999999,2.1818389380000003,-0.493293969,0,81,81,81,a
82,-0.312538796,-0.919988437,0.028035868999999998,0.670103884,4.316910153,-0.061400644000000004,-0.278294946,-1.3513170909999999,3.88600065,-0.420487348,-1.398087925,1.69778378,-1.439841365,1.304713642,0.966637497,2.414443968,-0.419922567,-1.21154448,-1.14784714,1.313430266,-0.493293969,0,82,82,82,a
